Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2011,Male,Asian and pacific islander,Justin,110,4
2011,Male,Asian and pacific islander,Kai,12,54
2011,Male,Asian and pacific islander,Kevin,92,8
2011,Male,Asian and pacific islander,Kingsley,36,31
2011,Male,Asian and pacific islander,Kyle,45,24
2011,Male,Asian and pacific islander,Lawrence,14,52
2011,Male,Asian and pacific islander,Leo,40,27
2011,Male,Asian and pacific islander,Leon,17,49
2011,Male,Asian and pacific islander,Liam,25,41
2011,Male,Asian and pacific islander,Logan,19,47
2011,Male,Asian and pacific islander,Louis,10,56
2011,Male,Asian and pacific islander,Lucas,103,5
2011,Male,Asian and pacific islander,Luke,11,55
2011,Male,Asian and pacific islander,Marcus,20,46
2011,Male,Asian and pacific islander,Martin,14,52
2011,Male,Asian and pacific islander,Mason,34,33
2011,Male,Asian and pacific islander,Matthew,74,12
2011,Male,Asian and pacific islander,Max,14,52
2011,Male,Asian and pacific islander,Michael,38,29
2011,Male,Asian and pacific islander,Miles,10,56
2011,Male,Asian and pacific islander,Mohamed,13,53
2011,Male,Asian and pacific islander,Mohammad,46,23
2011,Male,Asian and pacific islander,Mohammed,41,26
2011,Male,Asian and pacific islander,Muhammad,76,11
2011,Male,Asian and pacific islander,Nathan,41,26
2011,Male,Asian and pacific islander,Nathaniel,16,50
2011,Male,Asian and pacific islander,Nelson,12,54
2011,Male,Asian and pacific islander,Nicholas,26,40
2011,Male,Asian and pacific islander,Noah,19,47
2011,Male,Asian and pacific islander,Oliver,10,56
2011,Male,Asian and pacific islander,Oscar,25,41
2011,Male,Asian and pacific islander,Owen,27,39
2011,Male,Asian and pacific islander,Patrick,14,52
2011,Male,Asian and pacific islander,Peter,11,55
2011,Male,Asian and pacific islander,Rayan,10,56
2011,Male,Asian and pacific islander,Raymond,27,39
2011,Male,Asian and pacific islander,Richard,26,40
2011,Male,Asian and pacific islander,Ricky,16,50
2011,Male,Asian and pacific islander,Rohan,15,51
2011,Male,Asian and pacific islander,Ryan,150,3
2011,Male,Asian and pacific islander,Samuel,30,36
2011,Male,Asian and pacific islander,Sean,14,52
2011,Male,Asian and pacific islander,Sebastian,14,52
2011,Male,Asian and pacific islander,Shawn,10,56
2011,Male,Asian and pacific islander,Simon,14,52
2011,Male,Asian and pacific islander,Stanley,23,43
2011,Male,Asian and pacific islander,Steven,35,32
2011,Male,Asian and pacific islander,Syed,16,50
2011,Male,Asian and pacific islander,Tenzin,24,42
2011,Male,Asian and pacific islander,Terry,11,55
2011,Male,Asian and pacific islander,Thomas,18,48
2011,Male,Asian and pacific islander,Timothy,16,50
2011,Male,Asian and pacific islander,Tony,16,50
2011,Male,Asian and pacific islander,Travis,11,55
2011,Male,Asian and pacific islander,Tyler,31,35
2011,Male,Asian and pacific islander,Victor,17,49
2011,Male,Asian and pacific islander,Vincent,71,13
2011,Male,Asian and pacific islander,William,66,15
2011,Male,Asian and pacific islander,Wilson,23,43
2011,Male,Asian and pacific islander,Xavier,10,56
2011,Male,Asian and pacific islander,Zachary,12,54
2011,Male,Asian and pacific islander,Zain,12,54
2011,Male,Asian and pacific islander,Zayan,10,56
2011,Male,Black non hispanic,Aaron,53,28
2011,Male,Black non hispanic,Abdoul,16,58
2011,Male,Black non hispanic,Abdoulaye,13,61
2011,Male,Black non hispanic,Adam,28,46
2011,Male,Black non hispanic,Aden,19,55
2011,Male,Black non hispanic,Adonis,11,63
2011,Male,Black non hispanic,Adrian,18,56
2011,Male,Black non hispanic,Ahmed,11,63
2011,Male,Black non hispanic,Aidan,20,54
2011,Male,Black non hispanic,Aiden,167,2
2011,Male,Black non hispanic,Alexander,39,35
2011,Male,Black non hispanic,Ali,11,63
2011,Male,Black non hispanic,Alijah,10,64
2011,Male,Black non hispanic,Alvin,10,64
2011,Male,Black non hispanic,Amadou,15,59
2011,Male,Black non hispanic,Amar'e,12,62
2011,Male,Black non hispanic,Amare,15,59
2011,Male,Black non hispanic,Amari,57,27
2011,Male,Black non hispanic,Amir,89,12
2011,Male,Black non hispanic,Andre,22,52
2011,Male,Black non hispanic,Andrew,36,38
2011,Male,Black non hispanic,Angel,10,64
2011,Male,Black non hispanic,Anthony,66,22
2011,Male,Black non hispanic,Antonio,15,59
2011,Male,Black non hispanic,Ashton,18,56
2011,Male,Black non hispanic,Austin,13,61
2011,Male,Black non hispanic,Avery,19,55
2011,Male,Black non hispanic,Ayden,88,13
2011,Male,Black non hispanic,Benjamin,13,61
2011,Male,Black non hispanic,Blake,19,55
2011,Male,Black non hispanic,Brandon,57,27
2011,Male,Black non hispanic,Brian,22,52
2011,Male,Black non hispanic,Bryan,10,64
2011,Male,Black non hispanic,Bryce,35,39
2011,Male,Black non hispanic,Bryson,14,60
2011,Male,Black non hispanic,Caleb,44,31
2011,Male,Black non hispanic,Cameron,47,29
2011,Male,Black non hispanic,Carmelo,13,61
2011,Male,Black non hispanic,Carter,35,39
2011,Male,Black non hispanic,Cayden,11,63
2011,Male,Black non hispanic,Chad,12,62
2011,Male,Black non hispanic,Chance,15,59
2011,Male,Black non hispanic,Charles,15,59
2011,Male,Black non hispanic,Chase,41,33
2011,Male,Black non hispanic,Chris,10,64
2011,Male,Black non hispanic,Christian,91,11
2011,Male,Black non hispanic,Christopher,80,19
2011,Male,Black non hispanic,Cody,10,64
2011,Male,Black non hispanic,Corey,10,64
2011,Male,Black non hispanic,Daniel,81,18
2011,Male,Black non hispanic,Darius,12,62
2011,Male,Black non hispanic,Darren,12,62
2011,Male,Black non hispanic,David,84,15
2011,Male,Black non hispanic,Derrick,10,64
2011,Male,Black non hispanic,Devin,24,50
2011,Male,Black non hispanic,Devon,10,64
2011,Male,Black non hispanic,Dominic,17,57
2011,Male,Black non hispanic,Donovan,10,64
2011,Male,Black non hispanic,Dwayne,14,60
2011,Male,Black non hispanic,Dylan,42,32
2011,Male,Black non hispanic,Edward,10,64
2011,Male,Black non hispanic,Eli,22,52
2011,Male,Black non hispanic,Elias,14,60
2011,Male,Black non hispanic,Elijah,156,3
2011,Male,Black non hispanic,Emmanuel,46,30
2011,Male,Black non hispanic,Eric,14,60
2011,Male,Black non hispanic,Ethan,124,6
2011,Male,Black non hispanic,Evan,26,48
2011,Male,Black non hispanic,Gabriel,36,38
2011,Male,Black non hispanic,Gavin,18,56
2011,Male,Black non hispanic,George,10,64
2011,Male,Black non hispanic,Giovanni,14,60
2011,Male,Black non hispanic,Hassan,10,64
2011,Male,Black non hispanic,Hayden,12,62
2011,Male,Black non hispanic,Hunter,12,62
2011,Male,Black non hispanic,Ian,21,53
2011,Female,White non hispanic,Serena,16,75
2011,Male,Black non hispanic,Ibrahima,11,63
2011,Male,Black non hispanic,Isaac,18,56
2011,Male,Black non hispanic,Isaiah,105,8
2011,Male,Black non hispanic,Ishmael,10,64
2011,Male,Black non hispanic,Isiah,11,63
2011,Male,Black non hispanic,Jace,21,53
2011,Male,Black non hispanic,Jackson,11,63
2011,Male,Black non hispanic,Jacob,82,17
2011,Male,Black non hispanic,Jaden,75,20
2011,Male,Black non hispanic,Jaheim,10,64
2011,Male,Black non hispanic,Jahmir,14,60
2011,Male,Black non hispanic,Jaiden,35,39
2011,Male,Black non hispanic,Jalen,15,59
2011,Male,Black non hispanic,Jamal,13,61
2011,Male,Black non hispanic,Jamel,13,61
2011,Male,Black non hispanic,James,33,41
2011,Male,Black non hispanic,Jamir,12,62
2011,Male,Black non hispanic,Jared,12,62
2011,Male,Black non hispanic,Jasiah,16,58
2011,Male,Black non hispanic,Jason,44,31
2011,Male,Black non hispanic,Jayden,184,1
2011,Male,Black non hispanic,Jaylen,38,36
2011,Male,Black non hispanic,Jayson,14,60
2011,Male,Black non hispanic,Jelani,11,63
2011,Male,Black non hispanic,Jeremiah,153,4
2011,Male,Black non hispanic,Jeremy,15,59
2011,Male,Black non hispanic,Jermaine,16,58
2011,Male,Black non hispanic,Jesse,12,62
2011,Male,Black non hispanic,Joel,37,37
2011,Male,Black non hispanic,John,34,40
2011,Male,Black non hispanic,Jonathan,53,28
2011,Male,Black non hispanic,Jordan,53,28
2011,Male,Black non hispanic,Joseph,35,39
2011,Male,Black non hispanic,Joshua,128,5
2011,Male,Black non hispanic,Josiah,121,7
2011,Female,White non hispanic,Shaina,16,75
2011,Male,Black non hispanic,Justice,11,63
2011,Male,Black non hispanic,Justin,85,14
2011,Male,Black non hispanic,Kaden,22,52
2011,Male,Black non hispanic,Kai,14,60
2011,Male,Black non hispanic,Kaiden,28,46
2011,Male,Black non hispanic,Kaleb,18,56
2011,Male,Black non hispanic,Kamari,17,57
2011,Male,Black non hispanic,Kameron,14,60
2011,Male,Black non hispanic,Kayden,37,37
2011,Male,Black non hispanic,Keith,12,62
2011,Male,Black non hispanic,Kenneth,16,58
2011,Male,Black non hispanic,Kevin,28,46
2011,Male,Black non hispanic,Khalil,19,55
2011,Male,Black non hispanic,King,14,60
2011,Male,Black non hispanic,Kiyan,12,62
2011,Male,Black non hispanic,Kyle,40,34
2011,Male,Black non hispanic,Kymani,19,55
2011,Male,Black non hispanic,Lamar,15,59
2011,Male,Black non hispanic,Landon,11,63
2011,Male,Black non hispanic,Levi,15,59
2011,Male,Black non hispanic,Liam,61,24
2011,Male,Black non hispanic,Logan,25,49
2011,Male,Black non hispanic,Lucas,12,62
2011,Male,Black non hispanic,Makai,10,64
2011,Male,Black non hispanic,Malachi,72,21
2011,Male,Black non hispanic,Malcolm,11,63
2011,Male,Black non hispanic,Malik,24,50
2011,Male,Black non hispanic,Mamadou,27,47
2011,Male,Black non hispanic,Marc,11,63
2011,Male,Black non hispanic,Marcus,24,50
2011,Male,Black non hispanic,Marquis,10,64
2011,Male,Black non hispanic,Mason,83,16
2011,Male,Black non hispanic,Matthew,59,25
2011,Male,Black non hispanic,Maurice,16,58
2011,Male,Black non hispanic,Mekhi,33,41
2011,Male,Black non hispanic,Messiah,23,51
2011,Male,Black non hispanic,Micah,29,45
2011,Male,Black non hispanic,Michael,93,10
2011,Male,Black non hispanic,Miles,10,64
2011,Male,Black non hispanic,Mohamed,37,37
2011,Male,Black non hispanic,Mohammed,23,51
2011,Male,Black non hispanic,Moussa,11,63
2011,Male,Black non hispanic,Myles,15,59
2011,Male,Black non hispanic,Nana,10,64
2011,Male,Black non hispanic,Nasir,33,41
2011,Male,Black non hispanic,Nathan,32,42
2011,Male,Black non hispanic,Nathaniel,64,23
2011,Male,Black non hispanic,Nehemiah,13,61
2011,Male,Black non hispanic,Nicholas,31,43
2011,Male,Black non hispanic,Nicolas,11,63
2011,Male,Black non hispanic,Nigel,10,64
2011,Male,Black non hispanic,Noah,91,11
2011,Male,Black non hispanic,Omar,14,60
2011,Male,Black non hispanic,Omari,19,55
2011,Male,Black non hispanic,Ousmane,14,60
2011,Male,Black non hispanic,Patrick,14,60
2011,Male,Black non hispanic,Preston,19,55
2011,Male,Black non hispanic,Prince,32,42
2011,Male,Black non hispanic,Quincy,10,64
2011,Male,Black non hispanic,Ricardo,10,64
2011,Male,Black non hispanic,Richard,15,59
2011,Male,Black non hispanic,Robert,29,45
2011,Male,Black non hispanic,Rodney,10,64
2011,Male,Black non hispanic,Ryan,41,33
2011,Male,Black non hispanic,Samuel,30,44
2011,Male,Black non hispanic,Sean,29,45
2011,Male,Black non hispanic,Sebastian,11,63
2011,Male,Black non hispanic,Sekou,15,59
2011,Male,Black non hispanic,Seth,12,62
2011,Female,White non hispanic,Shaindel,15,76
2011,Male,Black non hispanic,Sincere,24,50
2011,Male,Black non hispanic,Stephen,10,64
2011,Male,Black non hispanic,Steven,12,62
2011,Male,Black non hispanic,Terrell,10,64
2011,Male,Black non hispanic,Terrence,11,63
2011,Male,Black non hispanic,Timothy,14,60
2011,Male,Black non hispanic,Travis,17,57
2011,Male,Black non hispanic,Tristan,58,26
2011,Male,Black non hispanic,Troy,13,61
2011,Male,Black non hispanic,Tyler,101,9
2011,Male,Black non hispanic,Victor,12,62
2011,Male,Black non hispanic,William,27,47
2011,Male,Black non hispanic,Xavier,58,26
2011,Male,Black non hispanic,Zachary,22,52
2011,Male,Black non hispanic,Zaire,19,55
2011,Male,Black non hispanic,Zion,35,39
2011,Male,Black non hispanic,Zyaire,14,60
2011,Male,Hispanic,Aaron,102,33
2011,Male,Hispanic,Abdiel,12,92
2011,Male,Hispanic,Abel,14,90
2011,Male,Hispanic,Abraham,22,82
2011,Male,Hispanic,Adam,32,72
2011,Male,Hispanic,Aden,13,91
2011,Male,Hispanic,Adonis,16,88
2011,Male,Hispanic,Adrian,157,19
2011,Male,Hispanic,Adriel,34,70
2011,Male,Hispanic,Aidan,36,68
2011,Male,Hispanic,Aiden,188,12
2011,Male,Hispanic,Alan,38,66
2011,Male,Hispanic,Albert,13,91
2011,Male,Hispanic,Alberto,15,89
2011,Male,Hispanic,Aldo,10,94
2011,Male,Hispanic,Alejandro,68,47
2011,Male,Hispanic,Alex,68,47
2011,Male,Hispanic,Alexander,219,9
2011,Male,Hispanic,Alexis,55,54
2011,Male,Hispanic,Alfredo,15,89
2011,Male,Hispanic,Allan,10,94
2011,Male,Hispanic,Allen,22,82
2011,Male,Hispanic,Alvin,10,94
2011,Male,Hispanic,Amir,21,83
2011,Male,Hispanic,Anderson,33,71
2011,Male,Hispanic,Andre,10,94
2011,Male,Hispanic,Andres,51,57
2011,Male,Hispanic,Andrew,125,25
2011,Male,Hispanic,Andy,37,67
2011,Male,Hispanic,Angel,253,5
2011,Male,Hispanic,Angelo,28,76
2011,Male,Hispanic,Anthony,207,10
2011,Male,Hispanic,Antonio,32,72
2011,Male,Hispanic,Ariel,26,78
2011,Male,Hispanic,Armando,11,93
2011,Male,Hispanic,Armani,20,84
2011,Male,Hispanic,Arturo,10,94
2011,Male,Hispanic,Ashton,17,87
2011,Male,Hispanic,Austin,15,89
2011,Male,Hispanic,Avery,13,91
2011,Male,Hispanic,Axel,69,46
2011,Male,Hispanic,Ayden,104,31
2011,Male,Hispanic,Benjamin,51,57
2011,Male,Hispanic,Bradley,24,80
2011,Male,Hispanic,Brandon,184,13
2011,Male,Hispanic,Brayan,23,81
2011,Male,Hispanic,Brayden,16,88
2013,Male,Hispanic,Jason,71,45
2011,Male,Hispanic,Bryan,99,35
2011,Male,Hispanic,Bryant,17,87
2011,Male,Hispanic,Bryce,10,94
2011,Male,Hispanic,Byron,19,85
2011,Male,Hispanic,Caleb,42,64
2011,Male,Hispanic,Cameron,19,85
2011,Male,Hispanic,Carlos,109,30
2011,Male,Hispanic,Carmelo,16,88
2011,Male,Hispanic,Cesar,29,75
2011,Female,Asian and pacific islander,Abigail,24,24
2011,Female,Asian and pacific islander,Ada,13,35
2011,Female,Asian and pacific islander,Aisha,13,35
2011,Female,Asian and pacific islander,Aiza,10,38
2011,Female,Asian and pacific islander,Aleena,12,36
2011,Female,Asian and pacific islander,Alexa,10,38
2011,Female,Asian and pacific islander,Alexandra,13,35
2011,Female,Asian and pacific islander,Alice,27,21
2011,Female,Asian and pacific islander,Alina,25,23
2011,Female,Asian and pacific islander,Alisha,10,38
2011,Female,Asian and pacific islander,Aliyah,12,36
2011,Female,Asian and pacific islander,Allison,17,31
2011,Female,Asian and pacific islander,Alyssa,26,22
2011,Female,Asian and pacific islander,Amanda,22,26
2011,Female,Asian and pacific islander,Amber,13,35
2011,Female,Asian and pacific islander,Amelia,14,34
2011,Female,Asian and pacific islander,Amy,24,24
2011,Female,Asian and pacific islander,Angel,22,26
2011,Female,Asian and pacific islander,Angela,47,10
2011,Female,Asian and pacific islander,Angelina,26,22
2011,Female,Asian and pacific islander,Angie,10,38
2011,Female,Asian and pacific islander,Anika,14,34
2011,Female,Asian and pacific islander,Anna,30,19
2011,Female,Asian and pacific islander,Annabelle,10,38
2011,Female,Asian and pacific islander,Annie,20,28
2011,Female,Asian and pacific islander,Aria,12,36
2011,Female,Asian and pacific islander,Ariana,15,33
2011,Female,Asian and pacific islander,Arianna,11,37
2011,Female,Asian and pacific islander,Arya,12,36
2011,Female,Asian and pacific islander,Ashley,52,8
2011,Female,Asian and pacific islander,Audrey,19,29
2011,Female,Asian and pacific islander,Ava,23,25
2011,Female,Asian and pacific islander,Ayesha,17,31
2011,Female,Asian and pacific islander,Bella,16,32
2011,Female,Asian and pacific islander,Bonnie,10,38
2011,Female,Asian and pacific islander,Brianna,13,35
2011,Female,Asian and pacific islander,Catherine,27,21
2011,Female,Asian and pacific islander,Cecilia,12,36
2011,Female,Asian and pacific islander,Charlotte,14,34
2011,Female,Asian and pacific islander,Chloe,106,2
2011,Female,Asian and pacific islander,Christina,20,28
2011,Female,Asian and pacific islander,Christine,11,37
2011,Female,Asian and pacific islander,Christy,12,36
2011,Female,Asian and pacific islander,Cindy,14,34
2011,Female,Asian and pacific islander,Claire,27,21
2011,Female,Asian and pacific islander,Cynthia,14,34
2011,Female,Asian and pacific islander,Daisy,11,37
2011,Female,Asian and pacific islander,Diya,12,36
2011,Female,Asian and pacific islander,Eileen,18,30
2011,Female,Asian and pacific islander,Elaine,28,20
2011,Female,Asian and pacific islander,Elena,12,36
2011,Female,Asian and pacific islander,Elina,11,37
2011,Female,Asian and pacific islander,Elizabeth,15,33
2011,Female,Asian and pacific islander,Ella,25,23
2011,Female,Asian and pacific islander,Emily,93,3
2011,Female,Asian and pacific islander,Emma,75,5
2011,Female,Asian and pacific islander,Erica,19,29
2011,Female,Asian and pacific islander,Erika,12,36
2011,Female,Asian and pacific islander,Erin,13,35
2011,Female,Asian and pacific islander,Eshal,11,37
2011,Female,Asian and pacific islander,Eva,22,26
2011,Female,Asian and pacific islander,Evelyn,17,31
2011,Female,Asian and pacific islander,Fatima,24,24
2011,Female,Asian and pacific islander,Fiona,48,9
2011,Female,Asian and pacific islander,Gianna,13,35
2011,Female,Asian and pacific islander,Grace,33,16
2011,Female,Asian and pacific islander,Hailey,16,32
2011,Female,Asian and pacific islander,Hannah,23,25
2011,Female,Asian and pacific islander,Helen,10,38
2011,Female,Asian and pacific islander,Irene,20,28
2011,Female,Asian and pacific islander,Iris,26,22
2011,Female,Asian and pacific islander,Isabel,12,36
2011,Female,Asian and pacific islander,Isabella,67,6
2011,Female,Asian and pacific islander,Isabelle,11,37
2011,Female,Asian and pacific islander,Ivy,35,15
2011,Female,Asian and pacific islander,Janice,14,34
2011,Female,Asian and pacific islander,Jannat,13,35
2011,Female,Asian and pacific islander,Jasmine,31,18
2011,Female,Asian and pacific islander,Jennifer,18,30
2011,Female,Asian and pacific islander,Jenny,27,21
2011,Female,Asian and pacific islander,Jessica,26,22
2011,Female,Asian and pacific islander,Jessie,18,30
2011,Female,Asian and pacific islander,Jia,12,36
2011,Female,Asian and pacific islander,Joanna,38,13
2011,Female,Asian and pacific islander,Jocelyn,15,33
2011,Female,Asian and pacific islander,Joy,14,34
2011,Female,Asian and pacific islander,Joyce,22,26
2011,Female,Asian and pacific islander,Julia,24,24
2011,Female,Asian and pacific islander,Kaitlyn,11,37
2011,Female,Asian and pacific islander,Karen,22,26
2011,Female,Asian and pacific islander,Kate,10,38
2011,Female,Asian and pacific islander,Katelyn,14,34
2011,Female,Asian and pacific islander,Katherine,21,27
2011,Female,Asian and pacific islander,Katie,18,30
2011,Female,Asian and pacific islander,Kayla,21,27
2011,Female,Asian and pacific islander,Kaylee,20,28
2011,Female,Asian and pacific islander,Kelly,22,26
2011,Female,White non hispanic,Shaindy,48,44
2011,Female,Asian and pacific islander,Kylie,11,37
2011,Female,Asian and pacific islander,Lauren,13,35
2011,Female,Asian and pacific islander,Leah,16,32
2011,Female,Asian and pacific islander,Leela,10,38
2011,Female,Asian and pacific islander,Lillian,16,32
2011,Female,Asian and pacific islander,Lily,15,33
